Time,Queue Size,Packet Loss,Link Utilization,Global Sync Detected,Average Queue Depth,Times Problem Detected,Average Time Difference between Problem,Variance of Time Difference
685,175,38,100.000000,0.000000,0.000000,9,63750.500000,55058872.000000
686,193,39,100.000000,0.000000,0.000000,9,63750.500000,55058872.000000
687,179,39,100.000000,0.000000,0.000000,9,63750.500000,55058872.000000
688,167,39,100.000000,0.000000,0.000000,9,63750.500000,55058872.000000
689,157,39,100.000000,0.000000,0.000000,9,63750.500000,55058872.000000
690,149,39,100.000000,0.000000,0.000000,9,63750.500000,55058872.000000
691,143,39,100.000000,0.000000,0.000000,9,63750.500000,55058872.000000
692,139,39,100.000000,0.000000,0.000000,9,63750.500000,55058872.000000
693,137,39,100.000000,0.000000,0.000000,9,63750.500000,55058872.000000
694,137,39,100.000000,0.000000,0.000000,9,63750.500000,55058872.000000
695,139,39,100.000000,0.000000,0.000000,9,63750.500000,55058872.000000
696,143,39,100.000000,0.000000,0.000000,9,63750.500000,55058872.000000
697,149,39,100.000000,0.000000,0.000000,9,63750.500000,55058872.000000
698,157,39,100.000000,0.000000,0.000000,9,63750.500000,55058872.000000
699,167,39,100.000000,0.000000,0.000000,9,63750.500000,55058872.000000
700,179,39,100.000000,0.000000,0.000000,9,63750.500000,55058872.000000
701,185,40,100.000000,1.000000,0.000000,10,62111.222656,17198284.000000
702,162,40,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
703,142,40,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
704,125,40,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
705,111,40,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
706,100,40,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
707,92,40,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
708,95,40,92.000000,0.000000,0.000000,10,62111.222656,17198284.000000
709,98,40,95.000000,0.000000,0.000000,10,62111.222656,17198284.000000
710,101,40,98.000000,0.000000,0.000000,10,62111.222656,17198284.000000
711,105,40,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
712,112,40,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
713,121,40,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
714,132,40,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
715,145,40,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
716,160,40,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
717,177,40,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
718,195,41,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
719,185,41,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
720,176,41,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
721,169,41,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
722,164,41,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
723,161,41,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
724,160,41,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
725,161,41,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
726,164,41,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
727,169,41,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
728,176,41,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
729,181,42,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
730,153,42,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
731,128,42,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
732,106,42,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
733,87,42,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
734,84,42,87.000000,0.000000,0.000000,10,62111.222656,17198284.000000
735,87,42,84.000000,0.000000,0.000000,10,62111.222656,17198284.000000
736,90,42,87.000000,0.000000,0.000000,10,62111.222656,17198284.000000
737,93,42,90.000000,0.000000,0.000000,10,62111.222656,17198284.000000
738,96,42,93.000000,0.000000,0.000000,10,62111.222656,17198284.000000
739,99,42,96.000000,0.000000,0.000000,10,62111.222656,17198284.000000
740,102,42,99.000000,0.000000,0.000000,10,62111.222656,17198284.000000
741,107,42,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
742,114,42,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
743,123,42,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
744,134,42,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
745,147,42,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
746,162,42,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
747,179,42,100.000000,0.000000,0.000000,10,62111.222656,17198284.000000
748,198,43,100.000000,1.000000,0.000000,11,60599.199219,16834824.000000
749,180,43,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
750,165,43,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
751,153,43,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
752,144,43,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
753,138,43,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
754,135,43,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
755,135,43,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
756,138,43,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
757,144,43,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
758,153,43,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
759,164,43,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
760,177,43,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
761,189,44,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
762,167,44,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
763,148,44,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
764,132,44,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
765,119,44,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
766,109,44,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
767,102,44,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
768,98,44,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
769,99,44,98.000000,0.000000,0.000000,11,60599.199219,16834824.000000
770,101,44,99.000000,0.000000,0.000000,11,60599.199219,16834824.000000
771,104,44,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
772,109,44,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
773,116,44,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
774,125,44,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
775,136,44,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
776,149,44,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
777,164,44,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
778,181,45,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
779,161,45,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
780,144,45,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
781,130,45,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
782,119,45,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
783,111,45,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
784,106,45,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
785,104,45,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
786,105,45,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
787,109,45,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
788,116,45,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
789,125,45,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
790,136,45,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
791,149,45,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
792,164,45,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
793,181,45,100.000000,0.000000,0.000000,11,60599.199219,16834824.000000
794,199,46,100.000000,1.000000,0.000000,12,59272.089844,14676818.000000
795,182,46,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
796,167,46,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
797,155,46,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
798,146,46,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
799,140,46,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
800,137,46,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
801,137,46,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
802,139,46,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
803,143,46,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
804,149,46,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
805,157,46,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
806,167,46,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
807,179,46,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
808,192,47,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
809,178,47,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
810,166,47,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
811,156,47,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
812,148,47,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
813,142,47,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
814,138,47,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
815,136,47,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
816,136,47,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
817,138,47,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
818,142,47,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
819,148,47,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
820,156,47,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
821,166,47,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
822,178,47,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
823,191,48,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
824,168,48,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
825,148,48,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
826,131,48,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
827,117,48,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
828,106,48,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
829,98,48,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
830,95,48,98.000000,0.000000,0.000000,12,59272.089844,14676818.000000
831,98,48,95.000000,0.000000,0.000000,12,59272.089844,14676818.000000
832,101,48,98.000000,0.000000,0.000000,12,59272.089844,14676818.000000
833,105,48,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
834,112,48,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
835,121,48,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
836,132,48,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
837,145,48,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
838,160,48,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
839,177,48,100.000000,0.000000,0.000000,12,59272.089844,14676818.000000
840,195,49,100.000000,1.000000,0.000000,13,58166.167969,11383946.000000
841,177,49,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
842,162,49,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
843,150,49,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
844,141,49,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
845,135,49,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
846,132,49,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
847,132,49,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
848,135,49,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
849,140,49,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
850,147,49,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
851,156,49,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
852,167,49,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
853,180,49,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
854,190,50,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
855,176,50,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
856,164,50,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
857,154,50,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
858,146,50,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
859,140,50,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
860,136,50,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
861,134,50,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
862,134,50,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
863,136,50,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
864,140,50,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
865,146,50,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
866,154,50,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
867,164,50,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
868,176,50,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
869,189,51,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
870,166,51,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
871,146,51,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
872,129,51,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
873,115,51,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
874,104,51,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
875,96,51,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
876,95,51,96.000000,0.000000,0.000000,13,58166.167969,11383946.000000
877,98,51,95.000000,0.000000,0.000000,13,58166.167969,11383946.000000
878,101,51,98.000000,0.000000,0.000000,13,58166.167969,11383946.000000
879,105,51,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
880,112,51,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
881,121,51,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
882,132,51,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
883,145,51,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
884,160,51,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
885,177,51,100.000000,0.000000,0.000000,13,58166.167969,11383946.000000
886,194,52,100.000000,1.000000,0.000000,14,57230.382812,9007073.000000
887,176,52,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
888,161,52,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
889,149,52,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
890,140,52,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
891,134,52,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
892,131,52,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
893,131,52,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
894,134,52,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
895,139,52,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
896,146,52,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
897,155,52,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
898,166,52,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
899,179,52,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
900,193,53,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
901,179,53,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
902,167,53,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
903,157,53,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
904,149,53,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
905,143,53,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
906,139,53,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
907,137,53,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
908,137,53,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
909,139,53,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
910,143,53,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
911,149,53,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
912,157,53,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
913,167,53,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
914,179,53,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
915,191,54,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
916,168,54,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
917,148,54,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
918,131,54,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
919,117,54,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
920,106,54,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
921,98,54,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
922,95,54,98.000000,0.000000,0.000000,14,57230.382812,9007073.000000
923,98,54,95.000000,0.000000,0.000000,14,57230.382812,9007073.000000
924,101,54,98.000000,0.000000,0.000000,14,57230.382812,9007073.000000
925,105,54,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
926,112,54,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
927,121,54,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
928,132,54,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
929,145,54,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
930,160,54,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
931,177,54,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
932,196,55,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
933,186,55,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
934,177,55,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
935,170,55,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
936,165,55,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
937,162,55,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
938,161,55,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
939,162,55,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
940,165,55,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
941,170,55,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
942,177,55,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
943,182,56,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
944,154,56,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
945,129,56,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
946,107,56,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
947,88,56,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
948,84,56,88.000000,0.000000,0.000000,14,57230.382812,9007073.000000
949,87,56,84.000000,0.000000,0.000000,14,57230.382812,9007073.000000
950,90,56,87.000000,0.000000,0.000000,14,57230.382812,9007073.000000
951,93,56,90.000000,0.000000,0.000000,14,57230.382812,9007073.000000
952,96,56,93.000000,0.000000,0.000000,14,57230.382812,9007073.000000
953,99,56,96.000000,0.000000,0.000000,14,57230.382812,9007073.000000
954,102,56,99.000000,0.000000,0.000000,14,57230.382812,9007073.000000
955,107,56,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
956,114,56,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
957,123,56,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
958,134,56,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
959,147,56,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
960,162,56,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
961,179,56,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
962,196,57,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
963,188,57,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
964,182,57,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
965,177,57,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
966,174,57,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
967,173,57,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
968,174,57,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
969,177,57,100.000000,0.000000,0.000000,14,57230.382812,9007073.000000
970,181,58,100.000000,1.000000,0.000000,15,59143.214844,41223800.000000
971,149,58,100.000000,0.000000,0.000000,15,59143.214844,41223800.000000
972,120,58,100.000000,0.000000,0.000000,15,59143.214844,41223800.000000
973,94,58,100.000000,0.000000,0.000000,15,59143.214844,41223800.000000
974,77,58,94.000000,0.000000,0.000000,15,59143.214844,41223800.000000
975,80,58,77.000000,0.000000,0.000000,15,59143.214844,41223800.000000
976,83,58,80.000000,0.000000,0.000000,15,59143.214844,41223800.000000
977,86,58,83.000000,0.000000,0.000000,15,59143.214844,41223800.000000
978,89,58,86.000000,0.000000,0.000000,15,59143.214844,41223800.000000
979,92,58,89.000000,0.000000,0.000000,15,59143.214844,41223800.000000
980,95,58,92.000000,0.000000,0.000000,15,59143.214844,41223800.000000
981,98,58,95.000000,0.000000,0.000000,15,59143.214844,41223800.000000
982,101,58,98.000000,0.000000,0.000000,15,59143.214844,41223800.000000
983,105,58,100.000000,0.000000,0.000000,15,59143.214844,41223800.000000
984,111,58,100.000000,0.000000,0.000000,15,59143.214844,41223800.000000
985,119,58,100.000000,0.000000,0.000000,15,59143.214844,41223800.000000
986,129,58,100.000000,0.000000,0.000000,15,59143.214844,41223800.000000
987,141,58,100.000000,0.000000,0.000000,15,59143.214844,41223800.000000
988,155,58,100.000000,0.000000,0.000000,15,59143.214844,41223800.000000
989,171,58,100.000000,0.000000,0.000000,15,59143.214844,41223800.000000
990,186,59,100.000000,0.000000,0.000000,15,59143.214844,41223800.000000
991,167,59,100.000000,0.000000,0.000000,15,59143.214844,41223800.000000
992,151,59,100.000000,0.000000,0.000000,15,59143.214844,41223800.000000
993,138,59,100.000000,0.000000,0.000000,15,59143.214844,41223800.000000
994,128,59,100.000000,0.000000,0.000000,15,59143.214844,41223800.000000
995,121,59,100.000000,0.000000,0.000000,15,59143.214844,41223800.000000
996,117,59,100.000000,0.000000,0.000000,15,59143.214844,41223800.000000
997,116,59,100.000000,0.000000,0.000000,15,59143.214844,41223800.000000
998,118,59,100.000000,0.000000,0.000000,15,59143.214844,41223800.000000
999,123,59,100.000000,0.000000,0.000000,15,59143.214844,41223800.000000
1000,131,59,100.000000,0.000000,0.000000,15,59143.214844,41223800.000000
